,id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,event_type_id,host,excerpt,academy_id,eventbrite_id,eventbrite_status,eventbrite_url,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags
179,478,¡Prepárate para recibir grandes oportunidades laborales en el sector!,Cómo vender tu perfil de desarrollador si empiezas desde cero,es,https://www.eventbrite.com/e/como-vender-tu-perfil-de-desarrollador-si-empiezas-desde-cero-tickets-412312597077,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F348348199%2F187450375408%2F1%2Foriginal.20220905-190636?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=f738fa4775c1fe46076673dcb778ca37,100,2022-09-14 16:30:00+00:00,2022-09-14 18:00:00+00:00,COMPLETED,2.0,Victor Gomez,¡Prepárate para recibir grandes oportunidades laborales en el sector!,6.0,412312597077.0,completed,https://www.eventbrite.com/e/entradas-como-vender-tu-perfil-de-desarrollador-si-empiezas-desde-cero-412312597077,2022-09-05 15:41:33+00:00,2022-09-15 07:57:01.581276+00:00,PERSISTED,True,True,USD,como-vender-tu-perfil-de-desarrollador-si-empiezas-desde-cero,"openhouse-attendee,career-support-attendee,tech-python,tech-nodejs,fs-event-attendee"
180,481,El 7 de octubre nuestros alumnos presentan proyectos geniales poniendo en práctica lo aprendido durante las últimas 16 semanas,GeekTALKS: ¡Presentación de proyectos finales!,es,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-422529596397,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F356920389%2F187450375408%2F1%2Foriginal.20220919-145037?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3fafeba39f215e3ecc20a48042a7f5e1,100,2022-10-07 22:00:00+00:00,2022-10-08 00:00:00+00:00,COMPLETED,2.0,Ivan Aranzazu,El 7 de octubre nuestros alumnos presentan proyectos geniales poniendo en práctica lo aprendido durante las últimas 16 semanas,2.0,422529596397.0,completed,https://www.eventbrite.com/e/entradas-geektalks-presentacion-de-proyectos-finales-422529596397,2022-09-19 15:20:43+00:00,2022-10-08 12:32:31.487571+00:00,PERSISTED,True,True,USD,geektalks-presentacion-de-proyectos-finales-2,"fs-event-attendee,geektalk-attendee"
181,486,GeekTALKS - Demo de Proyectos Finales,GeekTALKS - Demo de Proyectos Finales,es,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-428706481627,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F364409249%2F187450375408%2F1%2Foriginal.20220930-125102?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=5d18b4be422d633d842bba355b4c9eb6,50,2022-10-05 16:30:00+00:00,2022-10-05 18:00:00+00:00,COMPLETED,2.0,Victor Gomez,GeekTALKS - Demo de Proyectos Finales,6.0,428706481627.0,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-428706481627,2022-09-29 09:32:12+00:00,2022-10-06 07:46:59.988761+00:00,PERSISTED,True,True,USD,geektalks-demo,"tech-javascript,tech-node,tech-python,tech-machinelearning"
182,480,"Al terminar nuestro bootcamp todos suelen preguntarse ¿Soy programador, y ahora cuál es el siguiente paso?",Ya soy programador ¿Y ahora qué?,es,https://www.eventbrite.com/e/ya-soy-programador-y-ahora-que-tickets-418241570797,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F352908529%2F187450375408%2F1%2Foriginal.20220912-204126?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=0a085ddaede3588c4031f6c4566e0bee,300,2022-09-28 23:00:00+00:00,2022-09-29 00:00:00+00:00,COMPLETED,5.0,4Geeks Academy Chile,"Al terminar nuestro bootcamp todos suelen preguntarse ¿Soy programador, y ahora cuál es el siguiente paso?",5.0,418241570797.0,completed,https://www.eventbrite.com/e/ya-soy-programador-y-ahora-que-tickets-418241570797,2022-09-12 20:46:08+00:00,2022-09-29 08:15:43.743336+00:00,PERSISTED,True,True,USD,ya-soy-programador-y-ahora-que,"career-support-attendee,fs-event-attendee"
183,482,Acompáñanos para ver la presentación de las WebApps que han creado los estudiantes en el último mes del Bootcamp,GeekTALKS - Demo de Proyectos Finales,es,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-422551742637,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F359263609%2F187450375408%2F1%2Foriginal.20220922-131005?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d92d45cef0606363ba35b6fcd6989224,100,2022-09-29 16:30:00+00:00,2022-09-29 18:00:00+00:00,COMPLETED,2.0,Victor Gomez,Acompáñanos para ver la presentación de las WebApps que han creado los estudiantes en el último mes del Bootcamp,6.0,422551742637.0,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-422551742637,2022-09-19 15:44:58+00:00,2022-09-30 07:54:03.960475+00:00,PERSISTED,True,True,USD,geektalks,"openhouse-attendee,tech-python,tech-javascript"
184,485,"Te invitamos a una nueva edición de presentación de proyectos finales,  estudiantes estrellas que se gradúan como Full-Stack",GeekTALKS Proyectos Geniales Creando Soluciones Reales LATAM,es,https://www.eventbrite.com/e/geektalks-proyectos-geniales-creando-soluciones-reales-latam-tickets-428084902467,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F362516509%2F187450375408%2F1%2Foriginal.20220927-224810?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=be92adc7e63521bcc60c493a97f3cd7b,50,2022-10-15 00:00:00+00:00,2022-10-15 01:15:00+00:00,COMPLETED,2.0,Pablo Bullor,"Te invitamos a una nueva edición de presentación de proyectos finales,  estudiantes estrellas que se gradúan como Full-Stack",7.0,428084902467.0,completed,https://www.eventbrite.com/e/geektalks-proyectos-geniales-creando-soluciones-reales-latam-tickets-428084902467,2022-09-28 02:14:35+00:00,2022-10-15 12:18:04.397796+00:00,PERSISTED,True,True,USD,geektalks-proyectos-geniales-creando-soluciones-reales-latam,"geektalk-attendee,fs-event-attendee"
185,484,Coding is FUN! Build your own IG feed using basic HTML and CSS!,Intro to Coding: Create an Instagram Feed with HTML/CSS,en,https://www.eventbrite.com/e/intro-to-coding-create-an-instagram-feed-with-htmlcss-tickets-427981372807,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F362192219%2F187450375408%2F1%2Foriginal.20220927-155530?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=cc6f488147aaa918a53b5f4f58081a1b,100,2022-10-11 22:00:00+00:00,2022-10-12 00:00:00+00:00,COMPLETED,1.0,,Coding is FUN! Build your own IG feed using basic HTML and CSS!,4.0,427981372807.0,completed,https://www.eventbrite.com/e/intro-to-coding-create-an-instagram-feed-with-htmlcss-tickets-427981372807,2022-09-27 16:19:36+00:00,2022-10-12 12:10:00.173148+00:00,PERSISTED,True,True,USD,intro-to-coding-create-an-instagram-feed-with-htmlcss,"newsletter,openhouse-attendee"
186,493,Expande tus conocimientos y atrévete a aprender ciberseguridad desde cero,Cómo empezar tu carrera en Cyberseguridad,es,https://www.eventbrite.com/e/como-empezar-tu-carrera-en-cyberseguridad-tickets-443281054567,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F375652509%2F187450375408%2F1%2Foriginal.20221018-134716?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=14e1bfba24fca314feb1cba9b66cee99,300,2022-10-27 21:00:00+00:00,2022-10-27 22:00:00+00:00,ACTIVE,5.0,4Geeks Academy Chile,Expande tus conocimientos y atrévete a aprender ciberseguridad desde cero,5.0,443281054567.0,live,https://www.eventbrite.com/e/como-empezar-tu-carrera-en-cyberseguridad-tickets-443281054567,2022-10-18 13:51:53+00:00,2022-10-26 07:30:42.751839+00:00,PERSISTED,True,True,USD,como-empezar-tu-carrera-en-cyberseguridad,"career-support-attendee,fs-event-attendee"
187,487,Intro a Javascript ¿Quieres aprender a programar?,Intro a Javascript,es,https://www.eventbrite.com/e/intro-a-javascript-tickets-428710714287,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F364468449%2F187450375408%2F1%2Foriginal.20220930-142457?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C104%2C2160%2C1080&s=90ff0290cb1749a179772995e1ae8651,100,2022-10-13 16:30:00+00:00,2022-10-13 18:00:00+00:00,COMPLETED,2.0,Victor Gomez,Intro a Javascript ¿Quieres aprender a programar?,6.0,428710714287.0,completed,https://www.eventbrite.com/e/entradas-intro-a-javascript-428710714287,2022-09-30 14:40:09+00:00,2022-10-14 04:25:22.192227+00:00,PERSISTED,True,True,USD,intro-a-javascript,"tech-javascript,tech-node,tech-object-oriented-programing,tech-python"
188,490,Acompáñanos el 29 de octubre a las 10:00 a. m.,Info Session: Descubre cómo potenciar tu carrera como programador,es,https://www.eventbrite.com/e/info-sessiondescubre-como-potenciar-tu-carrera-como-programador-tickets-439093980917,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F370556939%2F187450375408%2F1%2Foriginal.20221010-170529?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1024%2C512&s=28cd29a86e3c877035e57815cb37d1cd,100,2022-10-29 14:00:00+00:00,2022-10-29 18:00:00+00:00,ACTIVE,2.0,Ivan Aranzazu,Acompáñanos el 29 de octubre a las 10:00 a. m.,2.0,439093980917.0,live,https://www.eventbrite.com/e/entradas-info-session-descubre-como-potenciar-tu-carrera-como-programador-439093980917,2022-10-10 16:29:57+00:00,2022-10-26 07:30:43.218493+00:00,PERSISTED,False,True,USD,info-session-descubre-como-potenciar-tu-carrera-como-programador,"openhouse-attendee,fs-event-attendee"
